Depth,Depth_Decay,Depth_Start,Dropout_Rate,Width,epoch0,epoch100,epoch200,epoch300,epoch400,epoch500,epoch600,epoch700,epoch800,epoch900,epoch1000,epoch1100,epoch1200,epoch1300,epoch1400,epoch1500,epoch1600,epoch1700,epoch1800,epoch1900,epoch2000,epoch2100,epoch2200,epoch2300,epoch2400,epoch2500,epoch2600,epoch2700,epoch2800,epoch2900,epoch3000,epoch3100,epoch3200,epoch3300,epoch3400,epoch3500,epoch3600,epoch3700,epoch3800,epoch3900,epoch4000
3,0.5,100,0.2,300,0.572277,0.760647,0.76638,0.796069,0.833333,0.83968,0.845004,0.846437,0.848689,0.849304,0.849918,0.851761,0.85258,0.853194,0.854422,0.855446,0.857289,0.85606,0.856675,0.856675,0.857903,0.858108,0.858313,0.858517,0.858517,0.859132,0.858927,0.858517,0.860565,0.861384,0.86077,0.86077,0.861793,0.861998,0.859951,0.861589,0.861589,0.861793,0.861384,0.860974,0.86077
3,0.5,100,0.2,350,0.239558,0.761056,0.779893,0.810606,0.834562,0.842956,0.84787,0.847461,0.848075,0.849304,0.849099,0.850942,0.854422,0.855446,0.855651,0.855856,0.85647,0.856879,0.857494,0.857289,0.857494,0.856879,0.85606,0.857084,0.857698,0.857084,0.857494,0.857698,0.857903,0.856675,0.858517,0.858108,0.859336,0.859951,0.860565,0.860155,0.861384,0.860974,0.862408,0.861589,0.861589
3,0.5,100,0.25,50,0.248976,0.763718,0.76249,0.772727,0.809173,0.845209,0.851761,0.852375,0.854422,0.854218,0.856265,0.85606,0.85606,0.857494,0.858517,0.858517,0.857698,0.859746,0.859541,0.859746,0.859336,0.859746,0.858927,0.861589,0.859541,0.861179,0.859336,0.861589,0.860565,0.860155,0.859746,0.861793,0.863431,0.86425,0.861384,0.86077,0.863431,0.858927,0.863227,0.862408,0.863022
3,0.5,100,0.25,100,0.52068,0.760647,0.763309,0.779484,0.817977,0.842137,0.846232,0.848689,0.850737,0.851556,0.852784,0.852784,0.852784,0.854627,0.856879,0.857289,0.857903,0.857698,0.856265,0.856879,0.857289,0.856879,0.857903,0.857494,0.857084,0.857289,0.857903,0.859132,0.859746,0.861179,0.861384,0.860155,0.859746,0.859541,0.859132,0.859336,0.859951,0.860565,0.861179,0.859541,0.859541
3,0.5,100,0.25,150,0.350328,0.760647,0.761056,0.77416,0.811834,0.838042,0.839885,0.844799,0.849099,0.84828,0.849918,0.851965,0.854627,0.85258,0.854422,0.855241,0.857289,0.857698,0.858517,0.855856,0.855241,0.857289,0.85606,0.857494,0.858108,0.857289,0.858722,0.859951,0.858313,0.858927,0.858722,0.859336,0.859132,0.860155,0.861589,0.858517,0.858517,0.86077,0.86077,0.860565,0.858517
3,0.5,100,0.25,200,0.400491,0.760647,0.77457,0.801597,0.835995,0.844799,0.84787,0.850532,0.853808,0.854832,0.85647,0.855241,0.855446,0.855241,0.856879,0.856061,0.858517,0.857084,0.859336,0.858313,0.856879,0.858722,0.859336,0.858927,0.859951,0.859746,0.859336,0.860155,0.860155,0.861179,0.859746,0.859951,0.859541,0.860565,0.861998,0.860565,0.858722,0.862612,0.861384,0.860565,0.859951
3,0.5,100,0.25,250,0.497952,0.763309,0.78235,0.80303,0.833333,0.84828,0.850327,0.85217,0.852784,0.853808,0.852784,0.853603,0.855446,0.853808,0.853808,0.852989,0.854013,0.855241,0.852989,0.85606,0.854627,0.855856,0.857494,0.857084,0.856675,0.857494,0.857289,0.85606,0.85647,0.857494,0.856675,0.85647,0.857903,0.858313,0.859132,0.860974,0.859132,0.859132,0.857494,0.859541,0.860974
3,0.5,100,0.25,300,0.608313,0.765561,0.786036,0.818386,0.836404,0.846847,0.84828,0.851351,0.852784,0.854218,0.85647,0.858313,0.859336,0.858722,0.859541,0.860974,0.860565,0.860565,0.860565,0.861793,0.862408,0.861793,0.861794,0.861179,0.861179,0.860974,0.861179,0.860974,0.860155,0.861179,0.860974,0.862817,0.862408,0.860565,0.863431,0.86036,0.861179,0.863431,0.863431,0.863636,0.862408
3,0.5,100,0.25,350,0.581695,0.763513,0.790745,0.832105,0.841523,0.843366,0.846028,0.851146,0.851761,0.855241,0.855651,0.856265,0.858313,0.857698,0.857903,0.855241,0.858108,0.85647,0.858313,0.858108,0.859132,0.858722,0.858108,0.859746,0.860155,0.859132,0.862203,0.859132,0.859336,0.861589,0.86077,0.86077,0.859951,0.861384,0.861589,0.862203,0.863227,0.862203,0.862408,0.863636,0.862203
3,0.5,150,0.15,50,0.482596,0.760647,0.760852,0.781122,0.832105,0.840295,0.848075,0.849713,0.852375,0.852784,0.854832,0.858517,0.857084,0.856879,0.858517,0.858927,0.858108,0.859746,0.859132,0.858722,0.859951,0.859541,0.858517,0.857494,0.858517,0.859951,0.859951,0.858108,0.859951,0.859746,0.860565,0.859541,0.860565,0.858517,0.860565,0.859132,0.859951,0.860565,0.861179,0.86077,0.86077
3,0.5,150,0.15,100,0.701065,0.760647,0.761261,0.785626,0.833128,0.84439,0.84828,0.850327,0.853194,0.853399,0.854832,0.855037,0.855651,0.856675,0.85606,0.856675,0.856675,0.85647,0.856879,0.856265,0.856675,0.857289,0.858722,0.857494,0.858927,0.858108,0.857494,0.859746,0.860155,0.857903,0.858517,0.860974,0.856675,0.857698,0.858313,0.858722,0.858313,0.857494,0.857289,0.859132,0.859132
3,0.5,150,0.15,150,0.244267,0.762899,0.763718,0.782146,0.814496,0.830467,0.843161,0.845004,0.849713,0.850532,0.853603,0.854627,0.85217,0.854627,0.854832,0.856265,0.855651,0.855856,0.855241,0.856675,0.856675,0.856675,0.857698,0.857084,0.857084,0.859132,0.858313,0.857903,0.857289,0.859746,0.858108,0.857084,0.858313,0.859951,0.859746,0.858313,0.859951,0.856265,0.857698,0.857903,0.857494
3,0.5,150,0.15,200,0.385749,0.768427,0.783374,0.808558,0.836814,0.840909,0.844799,0.84828,0.850737,0.853808,0.854832,0.856675,0.857494,0.858927,0.858313,0.859541,0.859541,0.859336,0.859746,0.859336,0.861793,0.861179,0.861589,0.858722,0.857494,0.859746,0.860155,0.859746,0.858313,0.858313,0.859746,0.858927,0.859951,0.860155,0.859336,0.860155,0.860974,0.86077,0.860155,0.859336,0.861589
3,0.5,150,0.15,250,0.709459,0.760647,0.761466,0.796683,0.833538,0.839885,0.843161,0.845618,0.847461,0.850942,0.853603,0.854013,0.854422,0.854627,0.85606,0.85606,0.855241,0.856879,0.854832,0.856879,0.85606,0.855651,0.857903,0.855856,0.856675,0.857494,0.856265,0.857903,0.857289,0.857084,0.855446,0.856265,0.857698,0.859132,0.857903,0.859132,0.858927,0.859746,0.859336,0.857903,0.859746
3,0.5,150,0.15,300,0.760852,0.760647,0.781736,0.81511,0.836404,0.842547,0.846642,0.847051,0.85217,0.85258,0.85217,0.856265,0.854422,0.854832,0.857289,0.859541,0.857698,0.855651,0.856675,0.860155,0.86036,0.859746,0.861998,0.860974,0.860565,0.861589,0.860565,0.861384,0.862612,0.858517,0.86077,0.860565,0.861589,0.862203,0.862817,0.862203,0.863227,0.861589,0.862408,0.862817,0.861998
3,0.5,150,0.15,350,0.555078,0.763923,0.786445,0.818182,0.839271,0.843161,0.845413,0.84828,0.849713,0.850532,0.853603,0.854832,0.854422,0.854832,0.855651,0.85606,0.857289,0.857084,0.858517,0.859336,0.859951,0.861179,0.858517,0.86036,0.860565,0.857494,0.859951,0.858722,0.859541,0.857084,0.858722,0.86036,0.859541,0.860155,0.861179,0.863431,0.860565,0.857494,0.857903,0.861179,0.862408
3,0.5,150,0.2,50,0.755119,0.760647,0.761466,0.792383,0.832924,0.847051,0.849918,0.851556,0.852375,0.851965,0.85258,0.854218,0.853399,0.855856,0.857084,0.856265,0.856879,0.856879,0.858517,0.85647,0.858108,0.857289,0.859132,0.858722,0.859541,0.858313,0.86077,0.860565,0.859336,0.859336,0.862203,0.861998,0.860974,0.861589,0.859132,0.861179,0.861793,0.861179,0.861589,0.861793,0.862612
3,0.5,150,0.2,100,0.762285,0.760647,0.764742,0.790745,0.833743,0.845618,0.850532,0.851761,0.851556,0.855037,0.852989,0.854832,0.854832,0.85606,0.85606,0.856879,0.855446,0.858722,0.858108,0.859336,0.857698,0.859541,0.859132,0.857289,0.857289,0.859746,0.858108,0.859746,0.86036,0.858927,0.858927,0.858313,0.857084,0.858108,0.857494,0.858927,0.859746,0.860974,0.859132,0.860974,0.859336
3,0.5,150,0.2,150,0.751228,0.761261,0.775184,0.80692,0.837838,0.844799,0.850532,0.852989,0.853194,0.855037,0.858517,0.858313,0.857903,0.858313,0.858722,0.859336,0.859951,0.859336,0.860974,0.86036,0.859336,0.86036,0.86036,0.861589,0.859746,0.861179,0.859951,0.861794,0.858927,0.858517,0.858517,0.86077,0.859746,0.860565,0.860155,0.860974,0.859951,0.859132,0.859336,0.86077,0.86077
3,0.5,150,0.2,200,0.72502,0.760852,0.772932,0.818591,0.837019,0.84398,0.849509,0.850737,0.852375,0.854832,0.856675,0.857698,0.858313,0.858927,0.858722,0.859746,0.859541,0.859336,0.859336,0.86077,0.862408,0.860974,0.861179,0.860565,0.858517,0.858313,0.859746,0.857903,0.858313,0.858517,0.85647,0.858517,0.859746,0.86077,0.86036,0.861179,0.861179,0.860565,0.864865,0.862408,0.863431
3,0.5,150,0.2,250,0.267404,0.760647,0.771703,0.814291,0.838042,0.845618,0.849508,0.85217,0.854218,0.853603,0.856265,0.856675,0.85647,0.85647,0.856675,0.857494,0.858927,0.859951,0.859746,0.861179,0.861589,0.859336,0.859746,0.86077,0.859541,0.860565,0.859951,0.861589,0.86036,0.859951,0.859951,0.858722,0.858927,0.861179,0.861998,0.862817,0.861179,0.860974,0.861384,0.861384,0.862203
3,0.5,150,0.2,300,0.239967,0.760442,0.774979,0.824734,0.84009,0.845823,0.848485,0.849918,0.849918,0.85217,0.85606,0.856265,0.856265,0.857698,0.856675,0.857289,0.858722,0.857494,0.858927,0.858108,0.857084,0.856879,0.858722,0.858313,0.857698,0.858313,0.858927,0.860156,0.858927,0.859336,0.860565,0.859541,0.858927,0.859132,0.860974,0.860974,0.861179,0.861384,0.86036,0.863636,0.861589
3,0.5,150,0.2,350,0.337838,0.760852,0.783784,0.820639,0.840909,0.844799,0.847666,0.851556,0.854013,0.854832,0.856879,0.857494,0.855856,0.855856,0.858517,0.857698,0.855856,0.858927,0.858108,0.859132,0.857903,0.858722,0.858722,0.859541,0.857698,0.859746,0.857903,0.859951,0.859746,0.859541,0.857289,0.859541,0.858313,0.859746,0.860155,0.860565,0.860155,0.86036,0.861384,0.860565,0.862612
3,0.5,150,0.25,50,0.580876,0.760647,0.760852,0.808149,0.839271,0.849508,0.850942,0.853194,0.85217,0.854832,0.857084,0.856675,0.85606,0.856879,0.859132,0.858927,0.857494,0.857698,0.860155,0.859132,0.857698,0.856879,0.857289,0.857084,0.857084,0.855651,0.858108,0.858722,0.857289,0.859132,0.859132,0.859132,0.859746,0.858722,0.860155,0.860565,0.858927,0.86036,0.859951,0.861998,0.859746
3,0.5,150,0.25,100,0.55733,0.761056,0.763923,0.808968,0.84009,0.845618,0.850123,0.854218,0.857494,0.857289,0.85606,0.857084,0.857494,0.85606,0.85606,0.857084,0.857698,0.85606,0.859541,0.858517,0.858722,0.860155,0.858108,0.859132,0.86036,0.860155,0.858722,0.86036,0.859951,0.858927,0.86036,0.860565,0.861793,0.861793,0.86077,0.861589,0.861793,0.864046,0.863636,0.864455,0.861998
3,0.5,150,0.25,150,0.759828,0.761875,0.791769,0.8319,0.844799,0.849508,0.853603,0.855241,0.854013,0.854013,0.858927,0.857289,0.860155,0.858722,0.86036,0.859541,0.859541,0.861179,0.861793,0.863227,0.862203,0.860974,0.861589,0.86077,0.861384,0.861793,0.860974,0.862612,0.86077,0.861793,0.863636,0.861589,0.862203,0.863636,0.864046,0.863636,0.864455,0.862612,0.862817,0.86466,0.862817
3,0.5,150,0.25,200,0.762899,0.760647,0.790745,0.835585,0.845413,0.845618,0.849508,0.853194,0.856675,0.85647,0.855856,0.857289,0.856675,0.856265,0.857084,0.857084,0.858313,0.858722,0.857698,0.85647,0.857903,0.859746,0.858927,0.858722,0.860565,0.860155,0.859132,0.859951,0.861179,0.859541,0.860155,0.859132,0.861384,0.859541,0.859746,0.86077,0.861589,0.861179,0.861384,0.86036,0.861179
3,0.5,150,0.25,250,0.311016,0.767404,0.787264,0.81941,0.841114,0.846028,0.848075,0.850123,0.85258,0.851351,0.853808,0.853603,0.856265,0.857494,0.855651,0.85606,0.859541,0.858517,0.858517,0.858313,0.858517,0.860155,0.859541,0.861384,0.861179,0.859746,0.861179,0.862203,0.859746,0.863022,0.861998,0.860565,0.862817,0.859951,0.864455,0.863431,0.865274,0.865888,0.861589,0.863022,0.863431
3,0.5,150,0.25,300,0.321048,0.762899,0.790131,0.833538,0.844799,0.850532,0.852989,0.855037,0.856879,0.858517,0.860565,0.859541,0.859336,0.858313,0.858313,0.859541,0.857494,0.856879,0.858722,0.858722,0.859336,0.858517,0.858517,0.858108,0.857084,0.857903,0.86036,0.861179,0.861793,0.861589,0.859336,0.863227,0.862817,0.861589,0.862408,0.86425,0.861998,0.862408,0.861793,0.861179,0.862612
3,0.5,150,0.25,350,0.527232,0.768018,0.79914,0.83579,0.845004,0.850123,0.852989,0.853603,0.854013,0.857494,0.857494,0.858108,0.858927,0.859951,0.859541,0.860565,0.859132,0.858722,0.858108,0.86077,0.86077,0.858313,0.859951,0.859541,0.859132,0.859336,0.859746,0.858927,0.860155,0.859336,0.859951,0.858927,0.858313,0.859541,0.86036,0.859951,0.859132,0.858927,0.860155,0.859951,0.861589
3,0.5,200,0.15,50,0.281327,0.760647,0.760647,0.799345,0.84009,0.848689,0.850737,0.851556,0.854013,0.853194,0.855241,0.855651,0.855856,0.85647,0.855856,0.857084,0.857084,0.859951,0.858517,0.858108,0.857084,0.857289,0.858108,0.858517,0.861179,0.858108,0.856265,0.858313,0.858313,0.858313,0.859336,0.857903,0.857699,0.857494,0.857903,0.857903,0.860974,0.861998,0.855651,0.858927,0.857903
3,0.5,200,0.15,100,0.530098,0.760852,0.786241,0.825348,0.842137,0.846028,0.850327,0.849304,0.853194,0.853603,0.857084,0.858517,0.859541,0.857698,0.856879,0.859951,0.858722,0.859132,0.858927,0.859541,0.858517,0.860155,0.861179,0.859951,0.859541,0.86036,0.860155,0.861179,0.859541,0.860155,0.859541,0.860974,0.862817,0.860155,0.860155,0.862612,0.863022,0.863841,0.861998,0.86077,0.862203
3,0.5,200,0.15,150,0.404382,0.760647,0.776003,0.824734,0.843775,0.848075,0.85217,0.854013,0.85647,0.857698,0.855037,0.85647,0.855446,0.855037,0.85606,0.857494,0.859336,0.86036,0.858313,0.858722,0.858927,0.857698,0.858722,0.86036,0.860155,0.858927,0.859951,0.861589,0.86036,0.860155,0.859541,0.863431,0.859541,0.861589,0.861179,0.861384,0.860974,0.86077,0.861589,0.861589,0.861179
3,0.5,200,0.15,200,0.468673,0.76249,0.781122,0.819615,0.840909,0.845413,0.849099,0.851556,0.853194,0.852989,0.856675,0.858313,0.85647,0.857698,0.857494,0.857494,0.857289,0.858517,0.857494,0.857494,0.857903,0.859132,0.858927,0.860565,0.861384,0.861179,0.862203,0.860155,0.858927,0.859336,0.860974,0.859336,0.860155,0.860565,0.86077,0.861998,0.86036,0.863841,0.860565,0.862817,0.861793
3,0.5,200,0.15,250,0.606675,0.760852,0.783579,0.825757,0.837428,0.845823,0.84828,0.850327,0.853808,0.855446,0.855651,0.855856,0.857084,0.858108,0.855856,0.859336,0.857698,0.859541,0.86036,0.860155,0.86036,0.861179,0.860155,0.861384,0.861793,0.859336,0.86036,0.861793,0.860565,0.861179,0.860155,0.862613,0.86036,0.864455,0.861589,0.863022,0.862203,0.861794,0.860974,0.863022,0.865889
3,0.5,200,0.15,300,0.272932,0.762285,0.785422,0.822072,0.841728,0.844799,0.846028,0.849099,0.850532,0.852375,0.852784,0.854013,0.855856,0.85606,0.855651,0.855241,0.856675,0.857084,0.855856,0.858722,0.858927,0.859951,0.856265,0.859336,0.858517,0.859746,0.859951,0.858722,0.858313,0.861384,0.859541,0.859541,0.859541,0.859336,0.862612,0.861384,0.861793,0.861589,0.860565,0.861998,0.861179
3,0.5,200,0.15,350,0.252048,0.764128,0.790131,0.826781,0.840295,0.845004,0.848689,0.853399,0.851965,0.855651,0.855856,0.857289,0.85647,0.858108,0.858108,0.856675,0.858108,0.858313,0.859541,0.858517,0.857903,0.860155,0.860155,0.859541,0.859746,0.86077,0.859951,0.86036,0.861384,0.86036,0.859951,0.859951,0.860155,0.859336,0.860565,0.858313,0.86077,0.861998,0.862408,0.860565,0.860565
3,0.5,200,0.2,50,0.330057,0.760647,0.778051,0.835995,0.846028,0.849508,0.851965,0.852989,0.853603,0.855856,0.854013,0.854422,0.857494,0.858517,0.859541,0.857494,0.859132,0.856675,0.857903,0.858927,0.857289,0.858108,0.858927,0.858108,0.858722,0.858517,0.859132,0.858517,0.857698,0.859746,0.859336,0.860974,0.860155,0.865069,0.860565,0.861384,0.859951,0.862203,0.862408,0.861179,0.859746
3,0.5,200,0.2,100,0.262695,0.760852,0.781531,0.830876,0.841318,0.847256,0.85258,0.854218,0.856879,0.852989,0.855856,0.855241,0.856265,0.857084,0.859132,0.858108,0.861179,0.858927,0.859336,0.859336,0.860565,0.86077,0.861589,0.861589,0.860565,0.861179,0.861384,0.863227,0.86425,0.862408,0.861589,0.861179,0.862203,0.863431,0.860974,0.861589,0.861589,0.861384,0.862817,0.861793,0.862203
3,0.5,200,0.2,150,0.699836,0.760647,0.772522,0.821253,0.843161,0.846437,0.852784,0.855241,0.854627,0.856265,0.853808,0.856675,0.856675,0.85647,0.85647,0.858313,0.857084,0.857698,0.858517,0.857698,0.858313,0.857903,0.858517,0.859951,0.86036,0.859336,0.860974,0.862817,0.860155,0.861998,0.862612,0.862817,0.860974,0.86077,0.860565,0.862612,0.862203,0.860155,0.861589,0.862612,0.861998
3,0.5,200,0.2,200,0.354423,0.761261,0.791769,0.833333,0.843775,0.846847,0.851351,0.852784,0.851556,0.853399,0.852784,0.852989,0.855037,0.856675,0.857494,0.858517,0.858927,0.857698,0.857903,0.858927,0.857903,0.858722,0.858517,0.859336,0.861179,0.858313,0.859746,0.861998,0.861179,0.860565,0.862408,0.864046,0.861998,0.862203,0.861793,0.863022,0.86425,0.863022,0.864046,0.86425,0.865684
3,0.5,200,0.2,250,0.436732,0.761466,0.785422,0.84009,0.846642,0.851965,0.85258,0.856265,0.854627,0.857289,0.856675,0.858517,0.857289,0.858313,0.858517,0.858927,0.859541,0.857698,0.859951,0.859951,0.859541,0.858927,0.859132,0.862817,0.861589,0.861998,0.861793,0.862817,0.862408,0.862612,0.864046,0.863431,0.863022,0.862817,0.861793,0.859951,0.862817,0.861998,0.862203,0.865069,0.864455
3,0.5,200,0.2,300,0.444513,0.761671,0.804668,0.835995,0.845004,0.84787,0.85217,0.852989,0.855651,0.855446,0.857698,0.855856,0.856675,0.858108,0.858313,0.85606,0.859541,0.860565,0.857494,0.858313,0.857289,0.858517,0.858722,0.858517,0.860565,0.859336,0.858927,0.859746,0.859541,0.859132,0.86077,0.856879,0.860565,0.858722,0.858108,0.861793,0.862203,0.860974,0.859132,0.858722,0.858927
3,0.5,200,0.2,350,0.254095,0.764947,0.789721,0.825757,0.84398,0.846437,0.849099,0.851965,0.854013,0.856675,0.855446,0.85647,0.856265,0.858313,0.857289,0.858517,0.857903,0.857494,0.858517,0.859132,0.859951,0.859951,0.862408,0.861793,0.860565,0.86077,0.86077,0.859132,0.861998,0.862203,0.861384,0.858313,0.857698,0.859951,0.861793,0.858927,0.86036,0.860155,0.861179,0.861384,0.861589
3,0.5,200,0.25,50,0.253276,0.760647,0.777436,0.836814,0.850123,0.854218,0.855241,0.853194,0.857084,0.858313,0.856879,0.858927,0.858927,0.858313,0.857494,0.859336,0.860974,0.859336,0.859746,0.861793,0.862612,0.863227,0.859746,0.861384,0.864046,0.860155,0.86425,0.862203,0.861384,0.862408,0.863636,0.861384,0.862817,0.863841,0.861794,0.86077,0.863227,0.863636,0.861793,0.860974,0.863227
3,0.5,200,0.25,100,0.518632,0.760647,0.777846,0.833333,0.846232,0.849304,0.850737,0.85258,0.855241,0.857289,0.856675,0.85606,0.858108,0.857698,0.857903,0.857698,0.858108,0.857494,0.858108,0.858313,0.858517,0.859746,0.86077,0.861179,0.860974,0.860565,0.86077,0.861793,0.862203,0.862203,0.863227,0.861179,0.862203,0.860155,0.861589,0.861589,0.859132,0.862203,0.861589,0.860155,0.861384
3,0.5,200,0.25,150,0.492219,0.760647,0.77416,0.832719,0.842547,0.846028,0.849508,0.853808,0.855037,0.853399,0.856879,0.854832,0.855651,0.856879,0.857494,0.856879,0.857903,0.858722,0.858313,0.859336,0.859951,0.859951,0.861384,0.858927,0.858108,0.86077,0.862612,0.860155,0.860565,0.862408,0.860974,0.86036,0.861179,0.862408,0.863431,0.862612,0.861589,0.862203,0.863022,0.862817,0.862817
3,0.5,200,0.25,200,0.720925,0.760647,0.777641,0.834152,0.846437,0.851556,0.855037,0.853808,0.856265,0.857289,0.857494,0.858927,0.858517,0.857698,0.859336,0.857494,0.858517,0.859746,0.860974,0.860565,0.860974,0.860565,0.861384,0.861589,0.861589,0.860565,0.86036,0.861998,0.862408,0.863432,0.863431,0.863022,0.861179,0.861998,0.863022,0.86036,0.863022,0.863636,0.862203,0.858927,0.861384
3,0.5,200,0.25,250,0.495291,0.761466,0.810811,0.843571,0.846847,0.848075,0.854013,0.854627,0.858517,0.85647,0.858313,0.856879,0.859132,0.859132,0.859336,0.858722,0.860155,0.859541,0.859951,0.861589,0.862408,0.860565,0.86036,0.861179,0.863431,0.861793,0.861998,0.864046,0.863227,0.861384,0.862817,0.860565,0.862408,0.863227,0.861384,0.862408,0.861384,0.862408,0.862612,0.861384,0.862817
3,0.5,200,0.25,300,0.326781,0.772727,0.820024,0.842752,0.846847,0.85217,0.853808,0.85647,0.85606,0.858722,0.856879,0.858313,0.86077,0.862817,0.861998,0.859746,0.860974,0.863022,0.858313,0.861998,0.859746,0.859132,0.862408,0.862612,0.863022,0.863636,0.863841,0.862203,0.864865,0.86425,0.862408,0.865479,0.863841,0.862408,0.861793,0.863431,0.863431,0.862612,0.861179,0.862817,0.863431
3,0.5,200,0.25,350,0.765561,0.781122,0.831286,0.845209,0.850327,0.85217,0.855446,0.855856,0.857903,0.858927,0.858108,0.858927,0.858927,0.857903,0.861998,0.862817,0.861384,0.861793,0.862612,0.862817,0.861793,0.863022,0.861793,0.861998,0.862203,0.862203,0.860155,0.862203,0.861384,0.86036,0.861998,0.863022,0.860974,0.863227,0.86425,0.862817,0.863227,0.862408,0.86077,0.862612,0.862612
3,0.5,250,0.15,50,0.455569,0.760647,0.79525,0.83968,0.846847,0.851556,0.854422,0.855241,0.855446,0.859336,0.859541,0.858108,0.859132,0.857903,0.859132,0.858517,0.858927,0.857698,0.859132,0.859746,0.857903,0.859951,0.86077,0.858722,0.862203,0.859746,0.862203,0.863431,0.862612,0.861179,0.861179,0.861589,0.86077,0.863227,0.863227,0.859951,0.864865,0.863022,0.862408,0.862203,0.864046
3,0.5,250,0.15,100,0.576372,0.760647,0.76638,0.826576,0.84398,0.849918,0.85217,0.85217,0.854218,0.855241,0.855037,0.85606,0.856265,0.855856,0.855856,0.856675,0.857289,0.859336,0.859132,0.860155,0.859132,0.859746,0.858313,0.859541,0.862408,0.861998,0.860155,0.86077,0.858722,0.861384,0.861384,0.861179,0.863841,0.861998,0.859336,0.862817,0.862408,0.861793,0.864865,0.863227,0.864046
3,0.5,250,0.15,150,0.41421,0.764537,0.790336,0.834971,0.846028,0.848894,0.850327,0.851965,0.851556,0.854218,0.853194,0.854013,0.854422,0.855856,0.85647,0.854832,0.85606,0.856879,0.857494,0.858927,0.858722,0.859746,0.857903,0.856265,0.857903,0.858927,0.86036,0.86036,0.860974,0.861793,0.860565,0.859746,0.861384,0.863227,0.862408,0.862203,0.861179,0.862612,0.859746,0.861998,0.861179
3,0.5,250,0.15,200,0.732801,0.760852,0.814906,0.836609,0.847256,0.850327,0.851351,0.852989,0.85606,0.854832,0.857698,0.856879,0.855651,0.858108,0.859132,0.859746,0.857084,0.85647,0.860155,0.86077,0.86077,0.857289,0.860974,0.861998,0.862817,0.861179,0.860974,0.86036,0.862408,0.862408,0.861793,0.862408,0.863636,0.860974,0.861998,0.862817,0.862408,0.861998,0.862612,0.862203,0.863227
3,0.5,250,0.15,250,0.239967,0.761261,0.786036,0.830671,0.841318,0.847666,0.851146,0.853399,0.855241,0.855856,0.857084,0.857289,0.859541,0.856675,0.856879,0.858517,0.858108,0.856879,0.858313,0.859541,0.858927,0.858108,0.859541,0.861384,0.861179,0.861793,0.859132,0.861589,0.862408,0.861384,0.860155,0.86036,0.862817,0.862408,0.861998,0.86077,0.862408,0.861179,0.861384,0.863022,0.863227
3,0.5,250,0.15,300,0.603194,0.765151,0.792588,0.832105,0.843161,0.849304,0.852375,0.855856,0.855651,0.855651,0.854832,0.857494,0.857698,0.858517,0.857903,0.858313,0.857494,0.85647,0.858517,0.859746,0.859951,0.85647,0.861179,0.859541,0.859336,0.858722,0.860974,0.859746,0.862817,0.86036,0.863636,0.860974,0.863431,0.863636,0.862612,0.861179,0.859336,0.861793,0.861589,0.858517,0.862203
3,0.5,250,0.15,350,0.758804,0.76249,0.805078,0.837428,0.841728,0.84787,0.849918,0.850532,0.853603,0.853808,0.855037,0.855446,0.854013,0.85647,0.857289,0.858313,0.85647,0.856675,0.857494,0.859132,0.859336,0.857903,0.86077,0.860155,0.857698,0.858313,0.860565,0.862203,0.859336,0.86036,0.86077,0.862817,0.862612,0.861589,0.86036,0.861384,0.863841,0.864046,0.861589,0.861384,0.858108
3,0.5,250,0.2,50,0.247952,0.761056,0.792383,0.839271,0.844594,0.850327,0.851965,0.853603,0.856265,0.857494,0.857494,0.856879,0.854627,0.85647,0.859746,0.859336,0.85606,0.858927,0.857698,0.858313,0.858313,0.860155,0.859746,0.861179,0.861179,0.861179,0.859746,0.861179,0.861179,0.860565,0.862408,0.861589,0.861179,0.862817,0.860974,0.860974,0.861793,0.86036,0.861179,0.860565,0.861384
3,0.5,250,0.2,100,0.440827,0.760647,0.804054,0.842137,0.84787,0.849713,0.851351,0.855037,0.855241,0.85606,0.854832,0.85647,0.855651,0.853603,0.854627,0.857903,0.858108,0.857494,0.857084,0.857289,0.856879,0.858927,0.858313,0.858927,0.85606,0.859132,0.859336,0.857289,0.856879,0.856675,0.857903,0.856879,0.857903,0.858108,0.858722,0.860155,0.858722,0.862203,0.860155,0.860155,0.859951
3,0.5,250,0.2,150,0.239558,0.760647,0.810196,0.840499,0.851556,0.854627,0.857289,0.858108,0.857084,0.857084,0.857494,0.859951,0.858927,0.860155,0.859951,0.861998,0.861998,0.859951,0.861793,0.862817,0.861384,0.860155,0.860974,0.860155,0.861384,0.862203,0.862408,0.861998,0.863841,0.862203,0.861384,0.861998,0.861589,0.862817,0.864865,0.861793,0.862612,0.861998,0.861793,0.861179,0.862203
3,0.5,250,0.2,200,0.334152,0.763513,0.809173,0.840704,0.846847,0.851351,0.854832,0.854218,0.854013,0.858927,0.859336,0.85647,0.856675,0.855446,0.857289,0.857698,0.859336,0.86036,0.859746,0.859132,0.855856,0.859541,0.861589,0.861179,0.860565,0.859336,0.862408,0.859746,0.863636,0.863431,0.862817,0.863022,0.864865,0.862203,0.861793,0.863636,0.860565,0.862817,0.861589,0.86077,0.863431
