79.8391,84.6312,84.5274,85.0695,84.7151,85.5818,85.5279,85.3235,84.7733,85.1721,85.6285,85.8741,85.8135,86.2337,86.2864,86.4642,86.2892,85.0632,84.902,84.9184,85.6783,85.0936,85.4464,84.9372,85.4428,85.4969,85.1944,85.9456,83.9697,83.6156,83.8273,84.0858,83.7493,83.874,83.4304,83.0471,83.8188,83.709,81.9183,82.3935,82.3381,86.6237,85.2831,91.2349,91.7498,92.1399,92.5927,92.5007,92.3731,93.7229,94.1028,94.3167,96.1656,96.4983,95.4369,95.8811,97.4906,97.6477,95.5739,95.8784,98.0882,94.9921,87.0811,88.7475,88.9906,89.2362,89.4867,89.6352,82.861,78.4335,77.6292,80.9712,80.9901,79.5347,78.805,78.387,79.8028,79.0764,80.2173,79.2279,79.0359,78.1659,78.7728,77.7005,78.4949,79.0593,77.8503,77.904,76.7282,76.1169,78.8382,80.7713,78.8983,80.5966,78.6152,78.5854,78.1327,79.4306,79.7379,79.4986,79.2059,78.1688,78.3669,78.5486,85.2546,86.403,85.787,86.0876,85.7843,86.621,85.7428,85.9695,87.4256,87.4692,87.3615,89.4926,89.6898,89.7901,90.1834,90.3401,90.5247,90.708,90.7325,89.8469,89.3249,84.7487,82.8008,83.9063,86.7418,85.8311,86.9161,83.5825,86.9482,87.3486,86.418,88.1565,87.3256,86.876,87.005,88.6641,82.9939,82.9598,85.7239,85.2485,75.8962,75.9044,76.3434,75.2945,76.9824,76.4557,75.1199,75.3642,75.4046,75.256,76.8653,76.1353,77.3786,74.7829,70.5597,73.9078,73.7158,72.6447,70.1629,71.295,70.5691,69.7385,67.2359,68.6422,68.3872,65.5691,64.7948,61.5617,61.0594,59.6342,59.1621,58.6432,58.2237,57.9488,57.4875,56.6696,55.7579,62.4693,63.3883,62.2838,63.3837,62.7254,60.7564,60.3259,59.697,61.7668,59.4344,61.9113,60.8563,60.4182,61.3074,61.2011,60.3245,60.8548,57.3382,74.6843,75.2262,75.2242,74.7704,75.3404,74.6216,75.6812,74.7535,75.7733,76.5574,75.5742,76.0393,76.5468,73.81,74.4348,75.0895,73.9243,73.6278,74.3571,74.8226,73.5313,74.6232,74.5496,83.8189,84.9828,85.0714,85.1462,85.2676,85.492,86.3032,86.6196,86.8268,87.0946,79.3208,85.8583,85.8519,86.8918,87.2936,87.4147,87.8965,88.2564,88.3543,88.7432,88.901,85.5295,84.9864,86.0743,86.2674,78.4263,80.0656,79.8842,80.0755,79.6084,79.0008,78.7275,78.4019,78.5655,78.2255,77.7804,76.5538,76.7175,74.341,73.9732,69.108,68.6773,68.3448,66.8883,68.2406,67.3577,66.3685,64.3182,65.6749,69.4752,69.622,69.8865,70.1396,69.6523,70.0991,64.191,63.7214,64.0617,63.3459,63.9002,63.6422,63.8579,62.4669,63.5077,63.8844,63.4059,62.3621,63.8528,79.9633,79.1092,79.2721,79.7727,79.8607,79.3067,79.9666,79.7642,79.6599,79.6174,79.7706,79.9038,77.9099,78.9188,78.8118,78.8539,78.4184,78.1384,77.5946,78.7953,77.564,78.9319,81.1712,89.6618,90.3977,90.8661,91.106,92.9991,93.9097,94.3069,94.7314,94.9616,95.0483,92.5808,92.61,93.336,93.656,94.3267,94.7895,95.6223,89.2229,89.0346,88.3594,81.5372,81.4312,81.8174,81.9733,81.4159,81.4738,79.0047,77.879,78.21,78.0735,77.7932,78.2522,79.3752,79.699,78.1201,77.5005,76.6497,75.8104,75.9235,78.1994,78.4335,78.721,79.9626,79.532,78.5186,78.446,77.6325,77.7423,78.3491,78.6638,80.8792,81.615,81.2646,80.0255,80.5494,80.572,81.7231,86.9439,88.4762,88.4826,88.685,88.8276,89.2893,88.1979,88.8107,89.2209,89.0545,90.0967,88.7015,89.0249,89.1624,89.2562,90.3251,90.0707,89.5105,86.225,88.8271,91.3952,91.487,90.628,90.0838,91.4476,90.5657,90.9341,90.5352,92.1107,90.4541,83.6767,82.2422,86.481,86.7102,86.7285,87.5941,86.5081,86.5942,89.8309,89.0967,88.8393,89.2313,88.4284,88.4402,88.2098,88.4471,90.0122,89.9229,90.6616,91.1196,90.2417,81.1056,81.9228,82.1439,82.1758,82.0388,83.3146,83.4969,77.7467,72.2799,72.6019,74.5906,74.3443,73.0828,73.258,73.6231,78.8395,79.275,79.6564,79.7769,79.8072,81.2767,81.1535,81.8934,82.1332,82.3966,81.8662,81.9341,82.1917,82.2328,82.5843,83.53,85.6874,85.66,85.934,86.1769,86.1997,85.9114,85.9299,86.1602,86.3732,86.502,86.302,79.2458,77.8712,83.6885,84.2261,83.6885,83.8236,84.0822,84.8152,85.008,84.5415,85.1243,85.3946,85.4815,85.1532,85.7295,85.8363,86.6812,86.9208,87.9458,88.5664,88.4988,89.215,89.3887,88.6024,88.5574,89.1719,90.313,83.0961,79.9812,86.6381,86.0644,86.8345,87.8159,88.0771,88.4969,88.7005,88.7444,88.4195,88.6247,89.7885,81.1438,82.8436,83.0235,82.0846,82.2012,82.8829,82.8025,84.1605,84.0125,83.7105,84.5547,84.3265,84.9054,85.4397,85.3412,79.6933,74.3712,74.8678,73.7099,75.184,77.7557,80.2335,78.328,78.5406,77.5696,76.7147,76.7052,77.8229,78.4053,77.2862,79.2884,79.2212,79.5391,84.8193,84.3911,84.9885,85.155,85.7931,85.9708,85.9947,86.0933,83.7949,83.6866,88.2125,88.4619,88.672,88.2673,88.525,88.6065,89.1357,89.5288,90.1491,89.3265,89.3282,89.9767,71.5381,71.3677,71.1989,72.3468,72.2682,69.3249,75.5025,76.5041,76.8732,76.9056,77.0585,76.9829,77.9316,77.7481,78.1492,78.3181,78.6172,78.7814,72.4496,71.9417,72.7557,72.865,73.0806,73.395,72.9955,72.357,72.515,72.6954,72.7851,72.8643,72.7919,73.4957,74.9889,74.6769,76.0407,65.8478,66.0412,71.169,72.3164,74.8655,75.2207,71.435,72.0817,72.9602,74.1753,74.9,75.7637,72.8204,72.755,76.3434,77.0245,78.8556,76.1637,76.7429,77.189,78.4722,79.0052,75.9147,76.5194,78.8197,80.086,80.5786,80.7253,80.0942,77.7988,70.1958,70.6735,71.7531,71.832,69.0744,75.57,75.9853,77.6259,78.4595,75.7213,76.2798,76.7213,76.8994,77.0051,79.5334,77.0183,78.1596,78.9045,79.311,80.8275,76.6781,77.3416,77.7365,75.4232,81.9101,83.2418,79.9433,80.5449,82.1525,81.8798,83.4757,84.8147,64.0387,76.7753,78.1673,79.2526,81.0183,77.823,78.3919,69.2759,81.659,82.2028,82.8683,79.6867,80.3501,80.9616,82.1801,70.4445,80.5932,122.513,100.633,101.404,102.355,104.757,102.508,102.91,100.905,105.632,107.298,107.776,104.474,93.893,94.6068,93.4507,94.0806,96.3222,93.7374,94.4953,95.3633,95.802,96.3815,89.4858,94.6425,93.9221,96.7519,97.9724,94.2296,96.0649,90.2786,91.076,91.9982,89.4249,89.895,90.0588,89.1155,89.4472,85.5673,90.2462,91.8599,93.1116,93.8058,85.4419,94.2904,94.4121,97.3325,99.7325,98.4961,95.5005,94.6079,96.3556,94.3115,91.0778,93.244,98.6172,101.38,93.4154,100.087,100.743,98.7994,103.089,104.422,92.6011,92.4302,95.2862,76.5522,57.9931,56.7545,57.0742,57.9127,57.4967,53.6776,54.2841,53.9751,53.8223,54.3148,50.869,47.0441,45.9466,45.6551,46.1101,33.0989,28.7796,28.7001,24.5066,23.8271,23.546,23.2307,26.3585,21.7908,21.8271,28.1793,28.6587,26.8959,27.1802,23.189,22.8949,21.7461,23.7454,22.5505,21.7603,24.9245,20.2715,19.6798,19.8927,18.8217,18.4225,20.7784,19.6915,
79.8391,84.5524,84.1766,85.0695,84.7151,85.5818,85.5279,85.3235,84.6693,84.9154,84.7967,85.4888,85.9781,85.8135,86.2337,86.2864,86.6897,86.4642,86.2892,85.0632,84.902,84.9422,84.675,85.0632,85.2158,85.2889,85.2183,84.3524,84.9158,83.2122,83.9697,83.6283,83.8273,83.9496,83.8072,83.5954,83.4304,83.9244,83.9055,82.7787,84.6555,81.6397,82.1342,81.7469,86.6515,85.2831,91.1789,92.5473,92.4933,92.7565,92.8768,92.4417,92.314,93.6566,94.1893,96.0386,96.432,95.3779,96.8178,97.2271,97.5612,97.5544,96.0038,94.9331,88.2069,87.6214,87.8312,88.9495,89.1951,89.4455,89.6147,89.7544,82.8881,77.8531,80.1388,79.4365,78.9474,79.2222,79.4438,78.746,79.4665,79.761,78.6315,79.5155,78.3284,79.2227,80.1022,77.9626,76.864,77.4049,77.1093,76.998,77.6713,78.3851,78.3411,79.4329,76.3409,76.372,78.7892,78.8944,79.5397,78.3968,78.6378,78.3671,79.1895,78.3738,79.0326,79.6291,79.0255,79.2256,79.6181,78.7603,85.1142,85.6314,85.8611,85.9071,86.7306,86.9707,87.0157,87.3491,87.3927,87.2593,89.7561,89.7644,89.8542,90.234,90.2816,90.0023,90.4268,90.6302,89.6591,89.3108,90.0668,90.9842,91.0009,89.2745,92.3274,93.2245,93.5959,87.8595,81.8576,84.0976,84.9032,84.6435,79.9862,85.9573,86.5996,87.2849,87.4371,87.6021,87.719,89.213,80.4903,73.7603,74.8208,73.0488,74.2277,75.6809,75.8316,75.9515,76.1175,75.0669,74.6742,74.9946,75.7789,75.3038,74.6826,74.7905,72.0053,71.599,72.5942,70.5163,70.1935,67.6094,69.5715,68.4333,68.1609,67.8802,62.1328,61.8052,60.277,59.8096,58.6526,58.76,58.0129,57.4694,56.7568,55.9086,68.6496,63.8597,62.461,64.1305,63.741,63.9706,61.6909,62.1244,61.4386,63.8287,62.7555,63.2189,64.3755,60.4998,58.928,60.045,58.7032,59.4414,76.704,76.4944,77.1553,77.1074,77.0833,76.5579,78.5659,75.8076,76.5394,75.5613,75.6809,75.7094,75.7443,74.7596,76.306,76.2568,76.3267,74.5775,75.1223,74.7988,74.4528,74.8334,79.3383,83.7695,84.5163,84.8042,84.8654,85.1202,85.2725,85.533,85.5945,85.7637,86.0862,78.8676,84.8737,85.2996,86.2614,86.637,86.7582,87.5188,87.7028,87.8757,88.1269,84.8775,85.3547,85.2679,85.7802,79.1856,79.3875,79.3489,79.3523,78.6633,78.2882,78.0128,77.9277,77.5952,76.9961,76.4373,75.6594,73.4638,70.998,68.7199,70.2844,67.6133,66.9309,68.3226,66.3175,65.5035,66.2635,66.2346,65.6449,74.9068,74.44,75.1891,74.6725,70.6396,70.1317,70.5918,65.5261,66.5049,65.4632,64.8965,64.7544,64.9564,63.8548,65.0583,65.2765,65.3475,63.75,63.7033,65.2407,80.5409,79.6868,79.2841,80.4958,80.4383,79.7907,79.5008,80.5695,80.1439,79.8076,81.5714,78.4934,78.2707,78.8239,78.4425,79.0222,78.716,78.0346,77.9372,78.7478,80.1234,80.6664,89.3424,90.4237,92.068,92.8757,93.4535,93.3499,94.0526,94.2829,92.3614,93.0226,93.3643,93.5234,93.6016,94.7041,87.8839,88.6702,87.3561,87.7667,80.9445,81.2674,81.2247,81.3806,80.8232,81.2921,77.115,77.2097,77.3027,77.2192,77.2404,78.9138,78.6226,77.1976,77.8842,76.9682,75.7956,74.6751,77.2934,77.7078,77.499,78.0205,79.2621,78.7916,77.2311,78.4305,77.7455,76.932,78.1753,78.2469,77.6964,84.2622,85.4872,86.8143,85.2627,85.0371,86.6368,86.889,87.4614,87.2649,87.2713,86.4032,86.7349,87.8092,86.7907,86.6927,87.5223,88.9235,89.0924,87.5449,84.513,85.6885,84.7609,86.0237,86.1776,83.9979,83.7217,84.5771,85.9339,81.5266,76.3518,75.9156,80.2898,80.596,82.049,80.9589,81.0694,81.9194,81.7077,82.1239,83.5191,83.0318,82.9338,84.3403,84.3545,84.9343,84.8708,82.7257,83.1725,83.7828,84.0011,84.3027,84.4354,83.8747,84.311,85.7321,85.921,86.434,75.2708,66.2999,73.0513,73.682,73.9338,73.6557,75.0892,75.9349,75.9783,73.3767,73.1645,75.5116,75.5012,75.758,74.4531,74.0343,74.6305,74.8078,75.9202,76.0617,79.9531,79.9682,80.1166,80.5137,80.6725,80.5156,80.5263,80.6689,80.517,75.257,70.4559,75.4581,76.4578,76.6472,77.0787,77.1242,77.7116,77.2338,77.6319,77.7045,77.799,78.1763,79.0497,79.1881,79.1396,79.9299,80.0885,80.5704,80.3714,80.4161,80.7275,80.9205,80.8876,80.953,80.8943,80.4982,81.2503,82.8677,79.9949,77.8235,69.88,78.1595,79.0005,79.3095,80.2764,80.599,82.344,82.4844,82.7506,81.3351,82.578,81.6462,82.9341,83.176,83.1849,83.0292,84.985,85.3356,85.7395,85.8984,85.6172,85.5589,85.7853,84.8383,85.3488,79.6861,74.296,69.0808,76.9187,76.0281,77.174,76.4055,77.5884,78.1871,77.3198,77.2177,77.4523,77.823,78.0214,77.9568,77.4524,77.8288,77.8953,78.7033,78.66,79.9864,81.8017,82.4481,82.8916,82.21,82.462,82.2948,81.9362,82.3309,83.3687,78.1256,73.076,78.6123,80.2532,80.4309,80.7124,81.0493,81.039,80.3293,80.489,80.6793,80.8338,81.7216,83.0605,83.5618,82.6369,82.7562,82.5914,82.9023,77.0493,78.2329,77.7827,73.5186,74.3679,78.6423,79.5,79.5873,79.3912,79.4981,76.5666,81.3283,81.5523,81.6137,81.7079,76.9122,77.7218,77.6578,77.6422,78.0732,78.1322,77.528,77.9064,78.2457,78.4541,78.5198,78.6557,78.8326,78.5408,79.3244,79.8627,80.054,79.7004,57.4491,62.2424,63.6488,63.6809,65.1013,65.4203,67.0589,67.5223,68.1163,64.5221,65.6818,66.1521,67.4839,67.8403,70.2715,66.5546,67.6142,68.7075,69.6935,70.4133,67.4103,68.4508,68.7379,69.1103,70.4293,71.4916,68.7558,69.8236,68.4114,56.2624,56.1409,52.049,52.2325,53.2752,54.9414,54.851,52.5953,49.4238,49.2612,48.8532,40.6836,40.0797,39.9678,39.529,32.4703,31.4851,31.3258,31.3517,31.1344,30.6467,33.4365,24.9216,26.982,32.5679,31.6865,30.5548,30.9554,30.3918,30.3022,31.0899,28.6589,32.7093,29.5023,29.1611,28.8871,27.7858,27.3866,27.9126,28.6053,
79.8391,84.6312,84.6564,84.5342,84.7156,84.7151,85.6858,85.6319,85.76,84.3008,85.0194,85.2761,85.1543,85.5928,85.8135,86.3377,86.6441,86.2072,86.2892,84.7847,84.902,85.6783,84.9537,84.815,85.4464,85.2158,85.4428,84.631,85.1944,85.9456,83.2122,83.8942,83.652,83.8273,84.0858,83.7493,83.874,83.4304,83.0233,83.653,84.14,83.709,82.3935,81.4785,83.7277,86.6718,91.3586,91.8948,92.6263,92.2546,93.1756,93.1504,92.6772,92.9512,92.5495,89.3994,89.4267,88.5134,89.4191,89.5693,90.6693,91.1829,91.758,90.5529,90.3026,89.984,81.0833,80.518,80.9921,81.6074,81.1054,81.5861,81.4582,78.0781,76.8558,84.0581,84.6083,84.8275,84.8506,85.4988,85.2975,85.631,86.5088,86.7882,86.9789,86.6937,85.9457,86.0261,85.8768,86.4598,86.5451,85.4991,84.7755,84.9446,84.9452,86.2388,84.7116,86.1406,86.2635,87.2649,87.2856,88.0852,82.742,80.2798,75.6199,80.3899,81.0069,80.9964,81.0225,80.5408,80.8599,81.3697,80.0923,80.9666,81.4103,81.6014,83.0956,83.3205,82.2164,81.8226,81.9729,82.7065,83.1482,83.9856,85.6224,85.9952,86.1181,86.6461,85.4246,86.7603,85.223,86.5793,80.753,75.0406,74.6226,74.1047,79.0073,80.7095,81.0916,82.5177,83.2341,82.7984,81.5472,76.4494,80.7071,81.9641,81.9106,82.0981,82.7567,83.0623,82.9637,82.7392,83.1095,84.4084,82.0006,70.0105,69.583,68.0718,70.4864,69.1029,71.1403,71.3552,69.8901,69.8242,69.9363,70.1546,71.4383,69.597,69.178,70.0871,71.5733,71.5411,68.9929,66.2183,74.2168,74.4098,73.7402,70.9305,70.7801,72.9877,70.5321,70.3309,72.5568,72.115,69.5126,69.2476,68.2498,64.0861,51.861,50.0917,50.6633,48.0624,47.8273,49.0322,48.1848,45.0775,54.7104,54.1535,57.5911,51.1359,46.8838,50.3019,49.8171,50.5869,48.6048,49.4152,50.0787,52.0036,48.5872,47.9171,49.2948,47.8141,48.3813,45.6817,68.4281,68.5899,68.4104,67.8951,67.2268,67.3684,66.4548,66.9452,66.6065,67.565,66.5816,67.0019,66.5365,67.3129,68.2306,65.5741,65.0387,66.1663,66.4983,66.1488,66.4895,64.4245,80.2436,81.136,81.2432,80.8614,82.345,83.2226,83.2911,83.3102,83.8644,84.0216,84.4262,84.1516,85.003,84.9403,84.8717,85.0463,85.6115,85.3065,79.0464,78.5006,79.3323,76.7557,77.3351,77.1462,77.5887,75.6934,73.4078,81.3413,81.879,81.8418,82.2247,82.3466,82.5561,82.5355,82.6299,82.3557,82.2948,82.6962,81.7475,80.8344,81.1343,80.9938,81.3453,81.129,79.8688,79.6598,79.6353,72.3814,71.4765,70.7542,69.5657,69.4054,64.0337,63.1754,62.7027,61.8519,61.3499,60.1789,60.0289,59.9268,58.6816,58.6132,57.8748,71.1333,66.1404,65.7175,69.981,69.4932,68.8388,68.3372,64.2047,63.251,62.1561,61.3689,60.623,56.3801,55.9573,57.3727,59.4146,54.3134,78.3549,77.8484,73.9525,73.7304,74.0954,77.4367,73.7072,70.829,71.1916,69.2115,69.9263,69.831,69.3392,68.8436,69.6924,69.5175,70.7797,68.9967,68.9116,69.3007,70.2458,68.2766,79.1533,85.3276,87.4055,87.4067,87.6447,88.5158,89.1704,89.3313,88.417,89.0086,89.1988,89.4641,90.0838,90.5877,90.1609,91.2151,92.1434,92.2634,90.2105,90.4374,90.7701,89.4424,80.926,81.6226,82.3885,81.9067,82.7018,77.3255,72.384,79.2555,79.582,79.6046,80.1651,79.7859,81.0506,81.9101,81.4442,81.1784,81.3556,81.431,81.6125,81.2641,81.3966,80.2855,80.1481,82.6608,83.7496,83.8587,84.2081,85.2556,85.5894,85.1265,85.5085,85.1342,85.904,78.859,75.1552,80.2632,81.1372,82.0795,82.0243,80.5492,81.3241,80.3887,80.1062,81.8928,82.0689,82.2422,81.9616,81.8407,82.1423,81.9854,82.4083,81.142,81.1032,87.2214,87.1353,87.0405,87.206,88.5651,88.7222,86.9495,85.5644,80.4491,76.5741,75.8995,77.4114,81.5222,81.5049,81.8595,83.4009,82.18,83.6768,82.2714,83.8588,83.9795,83.8242,84.2599,85.4003,85.5543,85.7709,86.0803,85.1258,85.356,86.7502,76.753,76.059,75.5264,77.2017,77.3082,77.0566,77.3676,74.8175,71.2178,66.0565,75.4978,75.3979,76.2459,76.4488,76.4901,77.0039,77.4022,79.3498,79.4792,79.0806,79.1065,78.9351,78.5709,79.5205,79.5154,79.7073,80.4778,80.417,80.7898,80.3648,80.5909,80.5106,81.7336,81.6006,82.1071,82.3158,82.5061,80.8856,71.883,77.9014,78.6919,78.7431,79.0383,78.95,79.1085,79.774,80.1576,80.2977,80.5095,80.4362,80.6214,80.1868,80.3095,80.4345,81.6158,81.5061,82.5808,83.4328,83.0443,83.6241,83.9221,83.4914,84.9999,85.367,85.3347,80.3995,75.1084,81.2535,82.8035,82.3147,83.2189,83.2779,83.6264,83.1205,83.1031,85.2988,85.0659,85.8126,86.6838,87.016,86.5002,86.8776,86.4714,88.0313,87.3014,78.1154,79.6955,79.8161,79.9916,80.1489,80.2519,79.3544,79.5535,80.7582,74.1528,67.6792,69.2554,77.2064,79.0619,79.1122,79.5081,80.253,82.3629,82.6153,82.7315,81.3259,81.5247,82.4618,81.4535,82.7376,82.9313,83.2648,83.0176,83.0837,84.0308,82.8214,83.0249,84.5458,76.195,68.4554,68.0518,67.0181,68.8991,68.2164,65.2719,71.6412,72.1707,72.3084,72.385,72.466,71.6081,71.1866,72.7225,72.2454,72.2856,72.1896,72.8411,73.621,73.6713,73.7796,66.374,70.248,70.8156,72.0485,72.0818,71.6513,72.6085,72.6963,72.5988,72.3348,72.6638,73.0972,73.1237,64.118,55.9982,62.007,62.6476,62.5079,63.0737,62.4829,63.6464,63.9795,63.5335,64.4904,64.8939,65.2089,65.1541,65.9449,65.3351,65.4839,66.0179,66.3477,66.6082,58.1571,58.4448,59.8844,60.9884,61.422,62.4831,60.4073,61.1146,61.6279,62.8845,54.7149,59.3083,59.4511,60.3132,61.2332,61.9828,59.0616,59.5958,61.11,62.4633,62.7776,62.3073,59.8439,61.9611,62.5919,63.6419,64.453,65.2035,62.5476,62.872,63.8042,64.8028,66.1919,65.6873,63.6078,64.8353,65.4747,66.4701,67.1359,57.6742,62.7955,64.2057,65.2994,65.4922,61.0012,61.3202,65.2429,66.1997,67.1518,68.4841,65.8943,66.2894,66.3817,66.8518,68.9317,66.2526,67.641,69.2648,69.7841,69.9785,74.362,71.1613,73.3183,72.7279,74.8099,63.7764,64.7406,65.0023,65.5188,66.6692,68.3208,67.4236,68.6521,69.7239,70.1506,72.3515,73.5933,74.4166,72.1787,72.0768,73.5593,73.9959,75.4561,80.2922,76.6071,114.666,91.6201,94.6472,95.9773,93.2346,94.4019,96.1245,94.9489,97.5326,98.5457,88.7445,85.8386,86.7552,87.2007,87.1862,88.6565,85.693,86.7896,87.4906,88.3573,88.9552,91.8572,87.5734,86.4819,88.1203,89.1372,88.7546,86.4089,87.2638,87.7279,89.8462,89.9642,86.8689,85.8064,85.7674,86.5051,88.0267,89.7535,86.7181,89.3602,96.9369,97.5481,93.4058,95.7331,99.1834,99.5916,98.1804,98.6853,100.153,101.375,90.2881,91.9147,87.0993,87.5203,89.2626,93.4964,91.9158,96.6958,93.8761,94.1704,96.0897,94.2112,95.0339,96.0256,86.6396,57.9224,51.8939,45.7897,45.8973,48.7705,48.665,49.0689,48.9643,49.0489,49.6787,44.9889,43.8127,46.0098,46.4986,39.3772,40.1004,37.8889,37.8426,18.9781,19.1559,18.469,17.6373,18.0054,17.1628,16.8601,16.9492,21.3979,21.0896,21.0157,21.2469,20.9417,20.3012,18.8983,19.3376,19.4295,19.0924,22.5042,19.9479,17.6148,18.8191,18.0118,17.8834,17.9407,18.668,16.942,
